book_id_title,book_id,book_title,book_series,book_series_uri,top_5_other_editions,isbn,isbn13,year_first_published,authorlink,author,num_pages,genres,shelves,lists,num_ratings,num_reviews,average_rating,rating_distribution
43093093-intro-to-python-for-computer-science-and-data-science,43093093,"Intro to Python for Computer Science and Data Science: Learning to Program with Ai, Big Data and the Cloud",,,"['https://www.goodreads.com/book/show/59978698-intro-to-python-for-computer-science-and-data-science', 'https://www.goodreads.com/book/show/59317548-intro-to-python-for-computer-science-and-data-science']",1292364904,9781292364902,,https://www.goodreads.com/author/show/63510.Paul_J_Deitel,Paul J. Deitel,880,['Science > Computer Science'],"{'to-read': 115, 'currently-reading': 20, 'computer-science': 4, 'python': 3, 'information-technology': 1, 'textbooks-computer-science-se': 1, 'data-analytics': 1, 'science': 1, 'nonfiction': 1, '9-area-pyn': 1, 'own': 1, 'educational': 1, 'computer-tech-skillz': 1, 'cart-wishlist': 1, 'to-read-cs': 1, 'machine-learning': 1, 'code': 1, 'computer-engineering': 1, 'finance-data-blockchain-crypto': 1, 'self-study': 1, 'self-on-a-whim': 1, '1': 1, 'software-crafters-en-red': 1, 'reading-on-hold': 1, 'want-to-buy': 1, 'programming': 1, 'non-fiction': 1, 'science-and-technology-books-to-con': 0, 'books-will-make-you-smarter': 0}",{},25,4,4.12,"{'5 Stars': 13, '4 Stars': 5, '3 Stars': 5, '2 Stars': 1, '1 Star': 1}"
43130955-heard-in-data-science-interviews,43130955,Heard In Data Science Interviews: Over 650 Most Commonly Asked Interview Questions & Answers,,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/18674657.Kal_Mishra,Kal Mishra,240,[],{},{},15,2,3.8,"{'5 Stars': 7, '4 Stars': 2, '3 Stars': 2, '2 Stars': 4, '1 Star': 0}"
43179237-ai-in-marketing-sales-and-service,43179237,"AI in Marketing, Sales and Service: How Marketers without a Data Science Degree can use AI, Big Data and Bots",,,"['https://www.goodreads.com/book/show/43369215-ai-in-marketing-sales-and-service', 'https://www.goodreads.com/book/show/57519580-ai-in-marketing-sales-and-service']",3319899562,9783319899565,,https://www.goodreads.com/author/show/1184600.Peter_Gentsch,Peter Gentsch,271,['Artificial Intelligence'],"{'to-read': 31, 'currently-reading': 4, 'ai': 2, 'business-want-to-read': 1, 'study-material': 1, 'pr-sales-marketing-growth': 1, 'ai-ml-robotics': 1, 'ai-marketing': 1, 'my-library': 1, 'management': 1, 'artificial-intelligence': 1, 'read-now': 1, 'computer-science': 1, 'digital-media': 1, 'research-design': 1, 'learning-cognition': 1}",{},6,0,4.17,"{'5 Stars': 3, '4 Stars': 1, '3 Stars': 2, '2 Stars': 0, '1 Star': 0}"
43291102-data-science-strategy-for-dummies,43291102,Data Science Strategy for Dummies,,,['https://www.goodreads.com/book/show/43270464-data-science-strategy-for-dummies'],1119566266,9781119566267,,https://www.goodreads.com/author/show/18709429.Eugene_Dubossarsky,Eugene Dubossarsky,352,[],{},{},3,0,4.67,"{'5 Stars': 2, '4 Stars': 1, '3 Stars': 0, '2 Stars': 0, '1 Star': 0}"
43347522-data-science-from-scratch,43347522,Data Science from Scratch: Data Science for Beginners and Layman,,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/18714947.Narendra_Mohan_Mittal,Narendra Mohan Mittal,283,[],{},{},2,0,5.0,"{'5 Stars': 2, '4 Stars': 0, '3 Stars': 0, '2 Stars': 0, '1 Star': 0}"
43352766-data-science-for-marketing-analytics,43352766,Data Science for Marketing Analytics: Achieve your marketing goals with the data analytics power of Python,,,['https://www.goodreads.com/book/show/44550084-data-science-for-marketing-analytics'],1789959411,9781789959413,,https://www.goodreads.com/author/show/18728999.Tommy_Blanchard,Tommy Blanchard,420,[],{},{},3,0,2.67,"{'5 Stars': 1, '4 Stars': 0, '3 Stars': 0, '2 Stars': 1, '1 Star': 1}"
43366333-data-science-for-beginners-and-layman,43366333,Data Science for Beginners and Layman: (2019),,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/18714947.Narendra_Mohan_Mittal,Narendra Mohan Mittal,393,[],{},{},1,0,5.0,"{'5 Stars': 1, '4 Stars': 0, '3 Stars': 0, '2 Stars': 0, '1 Star': 0}"
43381612-data-science-using-python,43381612,Data Science using Python: With Python Testing,,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/18714947.Narendra_Mohan_Mittal,Narendra Mohan Mittal,647,[],{},{},1,0,5.0,"{'5 Stars': 1, '4 Stars': 0, '3 Stars': 0, '2 Stars': 0, '1 Star': 0}"
43557469-introduction-to-data-science,43557469,Introduction to Data Science,,,"['https://www.goodreads.com/book/show/50739468-introduction-to-data-science', 'https://www.goodreads.com/book/show/49157246-introduction-to-data-science', 'https://www.goodreads.com/book/show/48903121-introduction-to-data-science']",0367357984,9780367357986,,https://www.goodreads.com/author/show/7635551.Rafael_A_Irizarry,Rafael A. Irizarry,,[],{},{},11,0,4.18,"{'5 Stars': 6, '4 Stars': 2, '3 Stars': 2, '2 Stars': 1, '1 Star': 0}"
43618400-500-most-important-data-science-interview-questions-and-answers,43618400,500 Most Important Data Science Interview Questions and Answers: Crack That Next Interview With Higher Salary In Less Preparation Time,,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/16591160.Vamsee_Puligadda,Vamsee Puligadda,516,[],{},{},2,0,2.0,"{'5 Stars': 0, '4 Stars': 0, '3 Stars': 0, '2 Stars': 2, '1 Star': 0}"
43693434-probability-statistics-for-data-science,43693434,Probability & Statistics for Data Science,,,['https://www.goodreads.com/book/show/44587638-probability-statistics-for-data-science'],1795009047,9781795009041,,https://www.goodreads.com/author/show/18849939.Ankit_Rathi,Ankit Rathi,,[],{},{},15,4,4.13,"{'5 Stars': 8, '4 Stars': 3, '3 Stars': 3, '2 Stars': 0, '1 Star': 1}"
43712141-fundamentals-of-clinical-data-science,43712141,Fundamentals of Clinical Data Science,,,['https://www.goodreads.com/book/show/50903595-fundamentals-of-clinical-data-science'],3319997122,9783319997124,,https://www.goodreads.com/author/show/18822160.Pieter_Kubben,Pieter Kubben,219,['Textbooks'],"{'currently-reading': 63, 'to-read': 19, 'textbooks': 2, 'free': 1, 'amazon': 1, 'data-science': 1, 'owned-kindle': 1, 'owned': 1, 'kindle': 1, 'healthcare': 1, 'ربما': 1}",{},4,1,3.5,"{'5 Stars': 0, '4 Stars': 2, '3 Stars': 2, '2 Stars': 0, '1 Star': 0}"
43746844-data-analytics-for-businesses-2019,43746844,"Data Analytics for Businesses 2019: Master Data Science with Optimised Marketing Strategies using Data Mining Algorithms (Artificial Intelligence, Machine Learning, Predictive Modelling and more)",,,"['https://www.goodreads.com/book/show/53888407-data-analytics-for-businesses-2019', 'https://www.goodreads.com/book/show/50243602-data-analytics-for-businesses-2019']",1999177053,9781999177058,,https://www.goodreads.com/author/show/1013196.Riley_Adams,Riley Adams,,['Business'],"{'to-read': 8, 'business': 2, 'skole': 1, 'currently-reading': 1, 'audio-books': 1, '2019': 1}",{},10,0,3.3,"{'5 Stars': 0, '4 Stars': 5, '3 Stars': 3, '2 Stars': 2, '1 Star': 0}"
43819319-ai-for-data-science,43819319,"AI for Data Science: Artificial Intelligence Frameworks and Functionality for Deep Learning, Optimization, and Beyond",,,['https://www.goodreads.com/book/show/46030093-ai-for-data-science'],1634624092,9781634624091,,https://www.goodreads.com/author/show/8325771.Zacharias_Voulgaris,Zacharias Voulgaris,312,[],{},{},20,1,4.55,"{'5 Stars': 15, '4 Stars': 3, '3 Stars': 1, '2 Stars': 0, '1 Star': 1}"
43832818-data-science-em-12-semanas,43832818,Data Science em 12 Semanas: Mais simples do que você imagina...,,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/18848054.Anderson_Weber,Anderson Weber,,[],{},{},1,0,5.0,"{'5 Stars': 1, '4 Stars': 0, '3 Stars': 0, '2 Stars': 0, '1 Star': 0}"
43845428-numerical-python,43845428,"Numerical Python: Scientific Computing and Data Science Applications with Numpy, SciPy and Matplotlib",,,"['https://www.goodreads.com/book/show/27111874-numerical-python', 'https://www.goodreads.com/book/show/42366034-numerical-python', 'https://www.goodreads.com/book/show/57685306-numerical-python', 'https://www.goodreads.com/book/show/28916365-numerical-python', 'https://www.goodreads.com/book/show/57538128-numerical-python']",1484205545,9781484205549,2015,https://www.goodreads.com/author/show/14502552.Robert_Johansson,Robert Johansson,700,"['Computer Science > Programming', 'Science > Mathematics', 'Computer Science > Computers']","{'to-read': 50, 'currently-reading': 33, 'programming': 4, 'python': 3, 'math': 2, 'own': 2, 'computers': 2, 'comsci': 1, 'ai-ml-ds': 1, 'a-ebooks': 1, 'at-home': 1, 'paperback': 1, 'library': 1, 'science': 1, 'education': 1, 'computer-science': 1, '600-pages-plus-non-fiction': 1, 'tb-data': 1, 'dnf': 1, 'professional': 1, 'ebook-not-read': 1, '_ebook': 1, 'data-science': 1, 'wanted-ebooks': 1, 'work-professional': 1, 'reference-only': 1, 'reference': 1, 'python-scipy': 1, 'programming-python': 1, 'pdf': 1, 'numerical-analysis': 1, 'mathematics': 1, 'do_not_own': 1, 'data-analysis': 1, 'data': 1, 'code': 1, 'catalogue': 1, 'art-of-python': 1, 'textbooks': -1, 'collection': -3}",{},19,2,4.05,"{'5 Stars': 4, '4 Stars': 12, '3 Stars': 3, '2 Stars': 0, '1 Star': 0}"
44130264-probability-and-statistics-for-data-science,44130264,Probability and Statistics for Data Science: Math + R + Data,,,"['https://www.goodreads.com/book/show/51059266-probability-and-statistics-for-data-science', 'https://www.goodreads.com/book/show/44138405-probability-and-statistics-for-data-science', 'https://www.goodreads.com/book/show/49153598-probability-and-statistics-for-data-science']",0429687125,9780367260934,,https://www.goodreads.com/author/show/95032.Norman_Matloff,Norman Matloff,444,[],{},{},7,0,4.43,"{'5 Stars': 4, '4 Stars': 2, '3 Stars': 1, '2 Stars': 0, '1 Star': 0}"
44178061-data-science-with-python-and-dask,44178061,Data Science with Python and Dask,,,['https://www.goodreads.com/book/show/58354976-data-science-with-python-and-dask'],1638353549,9781638353546,,https://www.goodreads.com/author/show/18923667.Jesse_C_Daniel,Jesse C. Daniel,296,[],{},{},11,1,3.91,"{'5 Stars': 1, '4 Stars': 8, '3 Stars': 2, '2 Stars': 0, '1 Star': 0}"
44327252-machine-learning-in-production,44327252,Machine Learning in Production: Developing and Optimizing Data Science Workflows and Applications (Addison-Wesley Data & Analytics Series),,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/16471401.Andrew_Kelleher,Andrew Kelleher,288,[],{},{},3,0,2.67,"{'5 Stars': 0, '4 Stars': 1, '3 Stars': 0, '2 Stars': 2, '1 Star': 0}"
44782407-hands-on-data-science-for-marketing,44782407,Hands-On Data Science for Marketing: Improve your marketing strategies with machine learning using Python and R,,,['https://www.goodreads.com/book/show/49591898-hands-on-data-science-for-marketing'],1789346347,9781789346343,,https://www.goodreads.com/author/show/17979790.Yoon_Hyup_Hwang,Yoon Hyup Hwang,464,[],{},{'Packed': 1},21,5,4.1,"{'5 Stars': 11, '4 Stars': 4, '3 Stars': 3, '2 Stars': 3, '1 Star': 0}"
45004856-model-based-clustering-and-classification-for-data-science,45004856,Model-Based Clustering and Classification for Data Science: With Applications in R,Cambridge Series in Statistical and Probabilistic Mathematics #50,/series/293768-cambridge-series-in-statistical-and-probabilistic-mathematics,"['https://www.goodreads.com/book/show/52380467-model-based-clustering-and-classification-for-data-science', 'https://www.goodreads.com/book/show/51076962-model-based-clustering-and-classification-for-data-science', 'https://www.goodreads.com/book/show/50883947-model-based-clustering-and-classification-for-data-science']",1108640591,9781108640596,,https://www.goodreads.com/author/show/19046194.Charles_Bouveyron,Charles Bouveyron,446,[],{},{},3,0,4.33,"{'5 Stars': 1, '4 Stars': 2, '3 Stars': 0, '2 Stars': 0, '1 Star': 0}"
45029227-football-hackers,45029227,Football Hackers: The Science and Art of a Data Revolution,,,"['https://www.goodreads.com/book/show/45992310-football-hackers', 'https://www.goodreads.com/book/show/61084492-pi-karscy-hakerzy-o-rewolucji-w-futbolu-i-sztuce-zbierania-danych', 'https://www.goodreads.com/book/show/50934623-big-data-foot', 'https://www.goodreads.com/book/show/50524459-football-hackers']",1788702050,9781788702058,,https://www.goodreads.com/author/show/766087.Christoph_Biermann,Christoph Biermann,304,"['Football', 'Sports > Sports', 'Nonfiction', 'Soccer', 'Science']","{'to-read': 1928, 'currently-reading': 246, 'football': 63, 'sports': 42, 'sport': 23, 'non-fiction': 20, 'soccer': 9, '2022': 8, 'kindle': 8, 'nonfiction': 8, 'to-buy': 7, 'data': 6, 'data-science': 5, '2019': 5, '2021': 4, 'science': 4, 'favorites': 4, 'own': 3, 'owned': 3, 'fútbol': 3, 'ebook': 3, 'wish-list': 3, 'sports-analytics': 2, 'favourites': 2, 'non-fiction-data-maths': 2, 'statistics': 2, 'bokhylla': 2, 'the-beautiful-game': 2, 'futebol': 2, 'read-in-2020': 2, 'want-to-read-football': 2, '2020': 2, 'wishlist': 2, 'analytics': 2, 'football-books': 2, 'esporte': 2, 'not-in-libraries': 2, 'legimi': 1, 'comprati': 1, 'voetbal': 1, 'next': 1, 'vic': 1, 'book': 1, 'to-read-shortlist': 1, 'gifts': 1, 'n1k': 1, 'search-for': 1, 'jornalismo': 1, 'culture-sports': 1, 'crystal-palace': 1, 'sport-psychology': 1, 'tech-business': 1, 'libros-fb-buscar': 1, 'to-find': 1, 'sommar-2022': 1, 'foot': 1, 'wedding-books': 1, 'my-books': 1, 'jalkapallo': 1, 'owned-ebook': 1, 'collection-non-fiction-read': 1, 'collection-non-fiction': 1, 'real-special-one': 1, 'hearthest': 1, 'future': 1, 'elna-nonfiction-missnonfiction': 1, 'booksnatcher': 1, 'anya-taylor': 1, '77777777777777777<br/>7777': 1, 'd': 1, 'nonfiction-to-read': 1, 'kindle-version': 1, 'future-reads': 1, 'bibliothèque': 1, 'recommended': 1, 'to-read-sports': 1, 'sport-football': 1, 'fever-pitch': 1, 'downloaded': 1, '8': 1, 'esportes': 1, 'own-it': 1, 'sport-section': 1, 'flashpoint': 1, 'career': 1, 'football-books-to-buy': 1, 'master-thesis': 1, 'non-fics': 1, 'physical-books-to-buy': 1, 'pronalasci': 1, 'football-and-sports': 1, 'to-download': 1, 'tagged-in-2021': 1, 'zomer-2021': 1, 'data-analytics': 1, 'non-fiction-aficionados': 1, 'polit': 1, 'nonf': 1, 'mat': 1, 'lek': 1}","{'Football': 1, 'Urban': 1}",1046,82,4.28,"{'5 Stars': 456, '4 Stars': 446, '3 Stars': 130, '2 Stars': 11, '1 Star': 3}"
45035638-data-science-for-business-2019-2-books-in-1,45035638,"Data Science for Business 2019 (2 BOOKS IN 1): Master Data Analytics & Machine Learning with Optimized Marketing Strategies (Artificial Intelligence, Neural ... Networks, Algorithms & Predictive Modelling",,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/1013196.Riley_Adams,Riley Adams,316,[],{},{},11,1,3.64,"{'5 Stars': 2, '4 Stars': 4, '3 Stars': 4, '2 Stars': 1, '1 Star': 0}"
45098060-the-real-work-of-data-science,45098060,"The Real Work of Data Science: Turning data into information, better decisions, and stronger organizations",,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/2337620.Ron_S_Kenett,Ron S. Kenett,136,[],{},{},7,0,3.86,"{'5 Stars': 2, '4 Stars': 2, '3 Stars': 3, '2 Stars': 0, '1 Star': 0}"
45681944-big-data-science-in-finance,45681944,Big Data Science in Finance,,,"['https://www.goodreads.com/book/show/56767374-big-data-science-in-finance', 'https://www.goodreads.com/book/show/45699693-big-data-science-in-finance', 'https://www.goodreads.com/book/show/45699692-big-data-science-in-finance']",1119602998,9781119602996,,https://www.goodreads.com/author/show/3036279.Irene_Aldridge,Irene Aldridge,336,[],{},{},0,1,0.0,"{'5 Stars': 0, '4 Stars': 0, '3 Stars': 0, '2 Stars': 0, '1 Star': 0}"
45896237-data-science-projects-with-python,45896237,"Data Science Projects with Python: A case study approach to successful data science projects using Python, pandas, and scikit-learn",,,['https://www.goodreads.com/book/show/46260578-data-science-projects-with-python'],1838551026,9781838551025,,https://www.goodreads.com/author/show/19187070.Stephen_Klosterman,Stephen Klosterman,374,[],{},"{'Packed': 1, 'All-in-one': 1}",8,4,4.0,"{'5 Stars': 2, '4 Stars': 4, '3 Stars': 2, '2 Stars': 0, '1 Star': 0}"
45998723-data-science-from-scratch,45998723,"Data Science From Scratch: How to Become a Data Scientist. Complete Guide to Learning the Data Science Process & what YOU NEED to Know about: Analytics, ... Structures, Management, Driven, Privacy",,,['https://www.goodreads.com/book/show/46088874-data-science-from-scratch'],1099553423,9781099553424,,https://www.goodreads.com/author/show/105969.David_Park,David Park,,[],{},{},0,0,0.0,"{'5 Stars': 0, '4 Stars': 0, '3 Stars': 0, '2 Stars': 0, '1 Star': 0}"
46012558-data-science-jobs,46012558,Data Science Jobs: Land a lucrative job in 90 days,,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/19203932.Ann_Rajaram,Ann Rajaram,55,[],{},{},15,5,4.4,"{'5 Stars': 9, '4 Stars': 4, '3 Stars': 1, '2 Stars': 1, '1 Star': 0}"
46061518-python-data-science,46061518,Python Data Science: Hands on Learning for Beginners,,,['https://www.goodreads.com/book/show/50078541-python-data-science'],1071199900,9781071199909,,https://www.goodreads.com/author/show/19207216.Travis_Booth,Travis Booth,151,[],{},{},0,0,0.0,"{'5 Stars': 0, '4 Stars': 0, '3 Stars': 0, '2 Stars': 0, '1 Star': 0}"
46179042-the-9-pitfalls-of-data-science,46179042,The 9 Pitfalls of Data Science,,,"['https://www.goodreads.com/book/show/51095119-the-9-pitfalls-of-data-science', 'https://www.goodreads.com/book/show/55396098-the-9-pitfalls-of-data-science']",0192582763,9780192582768,2019,https://www.goodreads.com/author/show/86376.Gary_Smith,Gary Smith,272,[],{},{},10,3,3.5,"{'5 Stars': 2, '4 Stars': 3, '3 Stars': 3, '2 Stars': 2, '1 Star': 0}"
46217169-data-science-2-0-with-raspberry-pi-3-and-arduino,46217169,Data Science 2.0 With Raspberry Pi 3 and Arduino: Live Robotics Projects using Python 3.7,,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/18714947.Narendra_Mohan_Mittal,Narendra Mohan Mittal,,[],{},{},1,0,5.0,"{'5 Stars': 1, '4 Stars': 0, '3 Stars': 0, '2 Stars': 0, '1 Star': 0}"
46258736-mastering-deep-learning-fundamentals-with-python,46258736,Mastering Deep Learning Fundamentals with Python: An Ultimate Guide for Beginners in Data Science (FREE one hour Video Course in Deep learning for Beginners included),,,['https://www.goodreads.com/book/show/49416843-mastering-deep-learning-fundamentals'],1733042628,9781733042628,,https://www.goodreads.com/author/show/19215080.AI_Publishing,AI Publishing,162,[],{},{},3,1,3.0,"{'5 Stars': 0, '4 Stars': 2, '3 Stars': 0, '2 Stars': 0, '1 Star': 1}"
